019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.679733+00	2026-07-27 21:29:33.679733+00	AVAILABLE	\\xe9ca2c142e8e2b92f2ee122deaf3e71b5f3c9e47dea0ff7f352e0961be19ee2e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab82-74d2-bd83-e49fab5b010d	2026-07-27 21:29:33.679783+00	2026-07-27 21:29:33.679783+00	AVAILABLE	\\x56ff1c38d9d771e8c91ebcee328fe59e91b9392e512ca89e61bd36baa0750ae0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AolJ1OQrB0b6S0nML/jUwLHsRcppiAEb2vyXLfljGRPJ", "0000000000000000000000000000000000000000000000000000000000000002": "A5sW/ruDw+pfGMabdgFSUnpN05kP/kjLjUNL7SW2ApQb", "0000000000000000000000000000000000000000000000000000000000000003": "Az/6f9Nm5ZHaxDG74/MONCmsXOqWf7sGYKV9WqRDkA5X"}	\\x028fd68103f41bf1a459ced0a87b721ee85de003253dbc45ea8f8559d367a5b984	2	0
019fa57b-ab82-74d2-bd83-e49fab5b010e	2026-07-27 21:29:33.679783+00	2026-07-27 21:29:33.679783+00	AVAILABLE	\\x519330d0fd6d6e785fae09a8d42389a93cc78f48e87ecfbc34484f4aef84e8ba	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+WqkxynAfN8UNAVc9bJQEelhhohN9u8TUyqOR8frOkH", "0000000000000000000000000000000000000000000000000000000000000002": "A2xTq0sUbtBY3nZN/BKUFm8tiRj70FpOLF7i6tlsWqZV", "0000000000000000000000000000000000000000000000000000000000000003": "A5ILg6sXZP+zhj0/qnaMmmjM7VdKL5SlYe78Y9qlslIr"}	\\x0298bf84c729b8980647e10c541e21f77f7bd2fdc541da2379afd270c3b8a29698	2	0
019fa57b-ab82-74d2-bd83-e49fab5b010f	2026-07-27 21:29:33.679783+00	2026-07-27 21:29:33.679783+00	AVAILABLE	\\x7a2adbacda25f1457ec2fe3f5c11d68b702a87d0bf85f7208838b0599bd3d873	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhXj/FtjcmqRjI4tNMmBuSXpe4CzApWMCulke8x91p9a", "0000000000000000000000000000000000000000000000000000000000000002": "AvZUj96c8uoDlGOtoslV8KT8pvj2mUMro+IRPNxvtJBk", "0000000000000000000000000000000000000000000000000000000000000003": "Am2BA3X7CbXirjVTensCQlwl66A3ZlCq4dWvAASbGciB"}	\\x0371166d815412d9fbfaaa6d7b7780618377407dd4adc656b95f32a92e98a944e1	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0110	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\xd5b752ea657b6a792c82c0991e17022fa0855b087de4cd9af38438cb08a8853f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A6AcezqO4kIKKgOOc/1UJaBeCaHmU/3WhTH+Yywe65Zf", "0000000000000000000000000000000000000000000000000000000000000002": "AodM8qMOMK6QI2XGd+jKZudP13RwXmO32IVm05v0c/58", "0000000000000000000000000000000000000000000000000000000000000003": "AiopJHoWE35XY3bFOOy4RDIhqRjrltv5b2bvhHidLB1j"}	\\x0283b185e076cefca64aa6421ef0931e3c4997f7d031c42cecbed46f48d526a99d	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0111	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\x49632a815e1796eaa6490e51a69ebb514d4a2c1c74ef0bac01f8cbca5b7f5304	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ApSpjQaX+xse1XB1TicgxtHSQ//Z9R2Uc+tDBqPYWirD", "0000000000000000000000000000000000000000000000000000000000000002": "Ah3JmrOE/Xd2fZss5qgH4Y0NYj8K/tso1PBf1hYaoG98", "0000000000000000000000000000000000000000000000000000000000000003": "A46n/r0wwHXxs5iTwcrJFEzxARQfOMP7PrLhY5J7Dcs8"}	\\x02968a90ee02e91d505d6feca0d7bf07268f84807ea498ac8c5e5bc442de48b274	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0112	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\xb78dff77115e90986e322f33a9e8d2aedcdd2526e9c3a33b8351f7c34301d7e6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AvmrknZ+MDYbpDnwEig/B8x3mWcjna+mCycH63AW88rd", "0000000000000000000000000000000000000000000000000000000000000002": "A5rsw2V/xUlfXQyyAXfUzBZZqerlKH0RYeHghvrpa+1q", "0000000000000000000000000000000000000000000000000000000000000003": "A2SIeFCTPIGwQVfABrM48mfbbuAzaKFr+8dygpnLlA/4"}	\\x0349b8b258dc10ffb6005f0459fd57bec030ca7b7d5f9b47facf64bce28d24b117	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0113	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\x9ace59852842879624b097559db8688357392c3c9567989509ca0164302b483e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AkZ9FjVPSwkEe72SdpKF3Cusip8rEf+POc25cbl72QHN", "0000000000000000000000000000000000000000000000000000000000000002": "Ax3m4aWtWF1oa3EG3PzHfJ9yRThTcgYw73uqU6uqVrFB", "0000000000000000000000000000000000000000000000000000000000000003": "A9jAntroabxvedtaye1Z2ijvJsGvUEw8pp/uefvdYCLf"}	\\x03de1a47df0210b0354151fe0aea26b40da84c67a616d858fd6af49dd67f44fa74	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0114	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\x8c725265a39fa59b9f96e9b86e0bef390d2e66d2e914f5da7458144bdd710759	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A0oYreLE7AVZiyxXsr9qfrb0tf8uMtcjarCm9xwKsM3K", "0000000000000000000000000000000000000000000000000000000000000002": "A9CwKnCmoC+2R+wwdSQnO/zx7pWPtMOCTYV9mxHk7QTp", "0000000000000000000000000000000000000000000000000000000000000003": "Ak8DJeQPXftJVrMZvnZsQIdkplzQuSiBCQkDDT7E4FwB"}	\\x034c562a2d7e5c67936c12bb1108d3e7d587dd03009a76921be2bdbfaaa509b638	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0115	2026-07-27 21:29:33.679784+00	2026-07-27 21:29:33.679784+00	AVAILABLE	\\xad205add5cf0466b795d6c7acf6867dc467aa1a580f79f546c217b4858d01445	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxMDWVUq5KH/AwYA3T3FgpG92vIXVlSb0YcyMqbFCVLU", "0000000000000000000000000000000000000000000000000000000000000002": "A02pj+rGrIRioGwjKW1eieJ1vtSbYE0o+y99H6V94igP", "0000000000000000000000000000000000000000000000000000000000000003": "AktrHxKovU05FN/dprUN/xfq4MBd+QJGza278l4Xh5Cp"}	\\x03cb0fe7e6c98b6c0b29016fcf3df7feaed32ffc814bad1ff39229d150bd9f9cb8	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0116	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\x697746ab5006e471123a8a7e498975a1d26c8f2a282251edc227258961ef65ca	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A72VczJqlsSMJIuiLyw290DXOv0mR1duhz3B6bjB467U", "0000000000000000000000000000000000000000000000000000000000000002": "A+zBogEqsq7GyCTFyschHPMP+FBisd9vCTFr8rMx1pB0", "0000000000000000000000000000000000000000000000000000000000000003": "AlnI7o4zecHVtPyBHKJQ9CJzOg6rk44dKDYIkXDmbGix"}	\\x034556e5280c6d9e3ab0f274f4b22e156c9c9ba9cf1ba883072825677cb1f1b0c5	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0117	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\xb63cda7801d45564c409aba47fdccab8e389bb66fedf3f00e01951b5bcef403c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5bZtl3zoFk2pTwpzhEn+JlyVslA+AuzeDmhQ/zicgPU", "0000000000000000000000000000000000000000000000000000000000000002": "A2aRXtCTSGA96679xAvy7YSLYwBTFxFp8PvTRYFafzvE", "0000000000000000000000000000000000000000000000000000000000000003": "AmLNImBVwpsz1zAET42p4EpBDExo1tSzmEWD+NPV1xu5"}	\\x03885e6ee2f6dc711b716eaeea76462fd8ed2bd1dc7f65b43bd61439ef0b99200a	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0118	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\xca3c87ed86fc5aeac3e8173c2f87c47ab477871fe26ad5eaf83e3994f4018d08	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgekUIZwCflR6ISckFeRVhNpPYUiUZpY5V1sVizgHlEp", "0000000000000000000000000000000000000000000000000000000000000002": "Au0SRHELZQFlfKN1T55uN44K4tuQ/CetMwU16IoPe2il", "0000000000000000000000000000000000000000000000000000000000000003": "AyUp0PiyHo9QDfPMaUk8g3duLz1sBqU0M/Kuvd67PsCP"}	\\x02ea74fc7840c11ad7d5c4116772da01420acfa3ed731e27beec42a96846ba4540	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0119	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\x75323fdb15b651c9db9b4c30b7b59894216653a11211db2c382e3ca4660a7b22	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A0qMcvHltw9lYVCJAHu/203d4koxzqYa9zaS/g/VvEkQ", "0000000000000000000000000000000000000000000000000000000000000002": "A/qrgsv9lIkbRYgLW8XlV02Z8st0T7c1Remak1EOR17W", "0000000000000000000000000000000000000000000000000000000000000003": "Agao2jeSKnishoPton9DWAREkvC2ZqhHrSa5AuczFqNz"}	\\x03c6be7f765febf14e096a1e6e569e68a7cb6e40788af86896de72892cd67b28d3	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011a	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\xecf389d2c368801f1538440e292257ab007062296b6d47299ad8ddf7f4f1cfe8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArG0qlAh21W77sYkh+vMf+VMPuSyM9C6Fvtyym83Ol7D", "0000000000000000000000000000000000000000000000000000000000000002": "AycogNuyUfNJvwBH3Uc19ScEpMdZ1sUzfF4N0fO4xF+9", "0000000000000000000000000000000000000000000000000000000000000003": "AtiGRdKNPMvejEK35cic+ICj3NBdO1YuwbsI5D4n2OUK"}	\\x02843343139aa1d9eb4b3e6374505af57d060d7d7e2ea293d6fc4fa88cb88a551c	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011b	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\xcbce77389f22be935950ea59cb1ef45614523da0b4faa3c67dbabdf2b3d0efe6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8zkd4HkLNrUxYDu99JuF2tESAJ3tb5kJqOGU3ZlJnCN", "0000000000000000000000000000000000000000000000000000000000000002": "A4nlGT6LmIES4xJNH7SMZkILRxeDBiCyhx8fT/9jbxRl", "0000000000000000000000000000000000000000000000000000000000000003": "Ah8ZgBj7APwxBQh0cpi65q8DAzNWXN1CoI/OJdQmwqQE"}	\\x02641c03efb49c217171a8da4b9a82b16526fc1b95860b8f9e14b13ae5dfad0380	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011c	2026-07-27 21:29:33.679785+00	2026-07-27 21:29:33.679785+00	AVAILABLE	\\x251f5532159deb6e6f563547b2474ab9dcede6879acb53d6cbb52d02e96207ef	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Awp1RlqESMx0kwPCkd5TPvqD+5dkO4rqk+2LCyf885J2", "0000000000000000000000000000000000000000000000000000000000000002": "AzjQqkQdPTfQz/Gvu8LoPgk7reB7ZPnQc0kUe/lL9xUc", "0000000000000000000000000000000000000000000000000000000000000003": "A41r1vPt3nL0L2VQp34ePRzho87uAHuW7F63P7Ybof8X"}	\\x03951f6d19d709c6b2685a9ddc5da18d849896d96c55c95a06a67b8ede474c35c8	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011d	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\xb1fcb2f52964081dd4876ac6194bc0b9487647ff1da46e60bba0358bce6d9596	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgbGA5pWyCuXQIKOTkkK7UX9yeVKjZITsSBkow/iEeJC", "0000000000000000000000000000000000000000000000000000000000000002": "A6fRipRfXXaHukpD16TVv7NvswPY0uL1QW2gFKKHBIk8", "0000000000000000000000000000000000000000000000000000000000000003": "AqSISn1aGarZTr4fYuYZGQv/ph6zai3tk134RWlPLPSu"}	\\x03b7e470d98b9b7dae87bb5c55a77fe3c8e9da0de552965e91afa2f9942ac07205	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011e	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\x87c9469f5640256cd94ea0e6402171289f224060cf2bdda8607f62f481daaed0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AkKxFCo2B+AFZQ9X/EUf5PdyAtDiTx3/0dLKTcGzushQ", "0000000000000000000000000000000000000000000000000000000000000002": "AvDfA46u74hFFljkPJA/e02BnJCwnN3QFCAu5SFaS6Ka", "0000000000000000000000000000000000000000000000000000000000000003": "Ai0BRAdYHRRM8Rj0FceNgHpAOZzKsYWuu1X3kX5Kac5A"}	\\x02d92c4f1c516f48de8b0469ab4f5f2b962e07347fcd0f8597d4b86f5e6d040ee7	2	0
019fa57b-ab82-74d2-bd83-e49fab5b011f	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\xdc8ef99702828eef6b4e98bd0a21489ed52c427fb4a2f0cb180ce376f2258cc3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5egXb6foukPu2bRChD6KuDxnYLP+VGutAnq1Np8OmYY", "0000000000000000000000000000000000000000000000000000000000000002": "Ai3A7/6fTlWrdaWNxtuy/rDfBTLZq+MxliJihqxxxQWL", "0000000000000000000000000000000000000000000000000000000000000003": "A5sfBPxogv77p0SQe82MxAz3AtZhqe+NaBtYqABSYYyk"}	\\x02f7101a9ceab20a4af57eea1fada4f31afc09c87b461b3d5db8f8b86c0999b7ff	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0120	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\xa251d055cf80d6d7778de89b62dae8b01eab6e69962e12adc6a1ad2d4e655743	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1OpmUucDv5q+mU3kizmDszxsRUquJQ7Ol+8tYceEwlL", "0000000000000000000000000000000000000000000000000000000000000002": "An3/BBARJEqT55b3VieixB2IwD+CoJJgy5ZrYsw0uKWp", "0000000000000000000000000000000000000000000000000000000000000003": "A2aW46QtyudzbRnrxFraYn5xpD+KIRzKwO9QAH4H+kDw"}	\\x03e244e23b31a66d8842472119c6082730a0b37c85ec03c0c8bed9452f315e60d3	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0121	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\xb7f16e67923cb63ac4ba55e331e4b285f1f4a4e884415da961a8aeb730ddf1fa	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AklX5d+JztkI2zsIRU8Qz8oR1WnHFs3a35EAbwMXsYdh", "0000000000000000000000000000000000000000000000000000000000000002": "Av/OhAycjxC/8SRkqCakAWY/2KYt5x0DujyE3T/rAwfZ", "0000000000000000000000000000000000000000000000000000000000000003": "A80HBArHbM1+XrePaTaXNzkfNfD6KdBYIpg4PEQUlQVE"}	\\x02a952ac122daddcafaf8e52d0fc52f24929e93676926d0279e47fe0c4a9b647ae	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0122	2026-07-27 21:29:33.679786+00	2026-07-27 21:29:33.679786+00	AVAILABLE	\\x4f6160501ea65c3bdfd8abf8dbb23b09cf4f19b64c534cff3a5098f6dadd2a7e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AqKdMRqZdQOjDS1edr3Wp11BeQmmoI9mys2s3AW6nrUR", "0000000000000000000000000000000000000000000000000000000000000002": "A27Xf3MkSy9Ow3utsneph2QFM4wN2HbnGIgBfoFGXZgW", "0000000000000000000000000000000000000000000000000000000000000003": "Ap6rZnmfRqhy9ZdGUaQSIRz0PSp+6ffqlbXZELc8t07f"}	\\x03e43d5ce62f301aa9635805b77afb5c22baa820848ce021b2a0546262d0a634ab	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0123	2026-07-27 21:29:33.679787+00	2026-07-27 21:29:33.679787+00	AVAILABLE	\\xa171e6481fef2ff96da35045e2709f96ee70cb8db2b58a93e6e31a7ee2e18ee5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Av5B6ROv6w+kNJq2hay2XmeryJLKyPpIYcyr9sveB/Oa", "0000000000000000000000000000000000000000000000000000000000000002": "Aj9xfnqvlrDlufvx37HUT53w5dXnj48a4iYSDLUK1rHZ", "0000000000000000000000000000000000000000000000000000000000000003": "AhCCe8INCl9ZYlAIhCpKhiPXuJqIZbz+NTX0MMg3t3C6"}	\\x0271164f75da1d9e3b3698f0349b680ab86390074a8dea27ebefde63f9b0a1e500	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0124	2026-07-27 21:29:33.679787+00	2026-07-27 21:29:33.679787+00	AVAILABLE	\\x3e1fb23bffbb752076efb3d51ca44de420990c3bd79e5d00f6ad63989f0af41c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzSx2ZtT8keLCm/f3SfojTHCke9nl2CGRD3uh9mOMS6f", "0000000000000000000000000000000000000000000000000000000000000002": "A6Wnr0RfkPSvUQuMR5zCWBL/KYkD/YMcZjtveXF76dHS", "0000000000000000000000000000000000000000000000000000000000000003": "AvUbuhbA5axkP9iywyqFd5JdS71egQ0b3u2F+d/y+5I0"}	\\x02e9be004691f001d6b39a690c8b8c36c28f5efd7541189abaaa936af591d27452	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0125	2026-07-27 21:29:33.679787+00	2026-07-27 21:29:33.679787+00	AVAILABLE	\\xd4c84d0c81ce19ab194404d06652a4ce329f41a154ba23142642a76be4065635	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhXXr7nMNBDZeFOJ6fjYDqZFNuHhzyAV4T31Zdbby7S1", "0000000000000000000000000000000000000000000000000000000000000002": "AhGS9ju5ufCYiDAYoVeFv9PUAzSAQd/Z4UtNPZvPyvig", "0000000000000000000000000000000000000000000000000000000000000003": "A26x9jpLkcUnW7SZleNwOHN8C4zTmQNibT/jQEq0R7ZY"}	\\x0266b38e43b1c9f772011232b1491139a4ad757189e588644a34182cbb6bc52a2c	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0126	2026-07-27 21:29:33.679787+00	2026-07-27 21:29:33.679787+00	AVAILABLE	\\xd2891acb77db72b75271dabbbf739f80ad0fd2dbaccf1894cbd0100064ef8f98	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A7pl4bLFGzuoyqqmvRcDrKMHSxzFSXtp28ASzeHjdHz9", "0000000000000000000000000000000000000000000000000000000000000002": "AxFbxUMTUps7mpkMpjg9hTn6Y9DjDQqygzSCx6XwY/+O", "0000000000000000000000000000000000000000000000000000000000000003": "AubO0MHB0I0aB+Qvn/o5bWO7HsO9QU1DaYIgroCCY1g1"}	\\x02e5a58ce0be22ecfce4363d3ad30e1a392fac374c9d666d71089520de3b31a419	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0127	2026-07-27 21:29:33.679787+00	2026-07-27 21:29:33.679787+00	AVAILABLE	\\x1872c0c2c31ff09b4d1dc9c47debd3640d7c653939f2161c436653bc1c543a3f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A00U9lQIN6TQ+G6TLH73Eq7kfBv1s6oGWMYIe0Xfa/lI", "0000000000000000000000000000000000000000000000000000000000000002": "A/ihuwE00862ePlX+YYaJczC0stBXc4DRCXCq5Ko9K3n", "0000000000000000000000000000000000000000000000000000000000000003": "A1AhAKA7KXQ2xfPVW9zCk8iPigQTVrfH/QCVFexrmqCg"}	\\x0316aa78d30209b166703c3c4aea31e4d6d319f468c470e1e684e92219c865ab54	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0128	2026-07-27 21:29:33.679788+00	2026-07-27 21:29:33.679788+00	AVAILABLE	\\x2d62c45d179321791b676606bc0cb1b4047bca375be6f4d4c4dd9b0555190a8c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AplStZcz5LaDz7vZINvEy/17/n8ZoPvB+8wJPBlB11TI", "0000000000000000000000000000000000000000000000000000000000000002": "A0oIVSSjLgnVp9Na7GqQx+droCusm5RHhIhz9Z2ulZPI", "0000000000000000000000000000000000000000000000000000000000000003": "AiTkt2450jafO8WeiPB8NdJe6pKXsKFMjsQDh6cVMFdA"}	\\x03322fa4be3f74ae6bd9e57ffc39a9c38b76b365754ccdd18008a97e62ff4b9be2	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0129	2026-07-27 21:29:33.679788+00	2026-07-27 21:29:33.679788+00	AVAILABLE	\\x4910fc44f796fb9869b84be815e4c4dc93cf6ae24c1f090fc6ad9e29f244198f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsKLTJ5bMsfVYUVv4MQo4C+AWQMoDBRMHOesaqH0o2R2", "0000000000000000000000000000000000000000000000000000000000000002": "A75Tt18cn6NSXwvmneqCriPVqBj5lFN0VAg0xKc6VPXg", "0000000000000000000000000000000000000000000000000000000000000003": "A6v1o14sm0A1k92mTlYC13b+F8AQLL91tZ8gsxbv6u52"}	\\x028029c97086b047342da9c4e9a3fb884ff24c5c7d9005884953196f1b16fb97fa	2	0
019fa57b-ab82-74d2-bd83-e49fab5b012a	2026-07-27 21:29:33.679788+00	2026-07-27 21:29:33.679788+00	AVAILABLE	\\x930fc49e5d9545d21cb3e7920b874ffe551390d8f8d4cdc5a3ad2363d573f388	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A7ax9l7vNjF1/voxV+WXPJIJn/3azhWwdtWWNE2DJVNA", "0000000000000000000000000000000000000000000000000000000000000002": "AguV9jN9LBlx0LnPTkwQLcG8RktnP/qYDyOPZUiLsaWT", "0000000000000000000000000000000000000000000000000000000000000003": "Azo6Ay+6Xm0gnwO26KJYsssTyBOtYv+FHhjTOx1aDZpR"}	\\x03ab74fbeac1a84e9b7470ded3d5c4473c80de21ce43711e0045622076dec60647	2	0
019fa57b-ab82-74d2-bd83-e49fab5b012b	2026-07-27 21:29:33.679788+00	2026-07-27 21:29:33.679788+00	AVAILABLE	\\xb92f9079c60a5c689aa44af8e06cf59abec9efbf1640b046179cc4f89b25debe	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Arx8RdHxoGU8ovlfzVb0ORR+dbRptVVihZJ07bsvs+T/", "0000000000000000000000000000000000000000000000000000000000000002": "Agq8IOBGSZ5JZMxJsguKYIarTKfwTnocVG63SUV+CF3l", "0000000000000000000000000000000000000000000000000000000000000003": "AgUILXstqG9tnX5zMo/WVcbQuIlPf7mdJQBZAPkrc4RR"}	\\x02b5ede0e52c2c1a8d8ee223ceb19ed93d85c22ba6794783b82fc7a46458164960	2	0
019fa57b-ab88-757d-a38f-4f9c56820000	2026-07-27 21:29:33.758284+00	2026-07-27 21:29:33.758284+00	AVAILABLE	\\x3f4ca1c0d61c49cf0e7bd8e40704db624e59926c31a39043965f8d070690c6e7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A7LLbIkl2QSWD6wRx6YTqgOTa4EgglqgHr1OYa570vAj", "0000000000000000000000000000000000000000000000000000000000000002": "Av8lHU6f5EH+/QG3bHvIhxtRiILHOXX/6RiAzJfFHk6e", "0000000000000000000000000000000000000000000000000000000000000003": "AzKbJAQONyih4co5BVgdEDOkukaFO8MLAerdLb5ljF27"}	\\x03e1c4f77f48337a135c80f19d878e6e807e98aea782c4419ab467c1a64b70f7d6	2	1
019fa57b-ab88-757d-a38f-4f9c56820001	2026-07-27 21:29:33.758285+00	2026-07-27 21:29:33.758285+00	AVAILABLE	\\x7da7218a555dc5e5975afb6f9850e4e811dcd3d8c8ec2618b63b7fbba9158558	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AyJ79VqmPa3Rd2MfPO4c2teSKwXKmT1VJiijg+H/ofTl", "0000000000000000000000000000000000000000000000000000000000000002": "AyznZVwu55haX3RSFskGUPtBpxhRPF+YCY7wQ9Ia78u7", "0000000000000000000000000000000000000000000000000000000000000003": "AxfNnFu7GxrSvcCavINdBarKU2YfsJUvHa0YyD/aZjAK"}	\\x0397510dcf1315d14c9eaf81e756d8dd490179c69da69f75cb35051cc1652f9676	2	1
019fa57b-ab88-757d-a38f-4f9c56820002	2026-07-27 21:29:33.758286+00	2026-07-27 21:29:33.758286+00	AVAILABLE	\\x1990bf55355c8553db390fdc90f8e0dcad17f265da338f6eeaa82e1446a90fa5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AttWGpqJst3eRSDK35hOFRCz+Mnv47MBOU9/JaCJ2wZS", "0000000000000000000000000000000000000000000000000000000000000002": "Aqmm+0DDYIYpanabb+gp1W6CFiuJj2n8bAiFeX23RPmU", "0000000000000000000000000000000000000000000000000000000000000003": "AiSLtTUaYmxZTXzmOoxPYfz5XPqg0BEybKzV7hufwmFG"}	\\x021bc074cfd8b9e0a1f0c581f9ee9c4cadac30eeaa80e5763601bc5a138dc31184	2	1
019fa57b-ab88-757d-a38f-4f9c56820003	2026-07-27 21:29:33.758286+00	2026-07-27 21:29:33.758286+00	AVAILABLE	\\xe3563f8a6f6f9e3d1e7192e793c485cda996203f37ec6c7d1ffcbb2ba6475c10	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AqnrWLzk6xquNTXqupWdCzq6ALfwcKweBqILNph1v79D", "0000000000000000000000000000000000000000000000000000000000000002": "Atn2+jEipDbvE37Bn7N0gP/z4F3pxufZdJwjHrqF6ZSW", "0000000000000000000000000000000000000000000000000000000000000003": "AoJ5QxC4/gung9dTyqedXBXBjRJ81HY2LS2QnqIjl+bx"}	\\x0325e3c70e7dd847cacdb8184a36ccdb5ca4950889269cc08447ede05a86d4375b	2	1
019fa57b-ab88-757d-a38f-4f9c56820004	2026-07-27 21:29:33.758286+00	2026-07-27 21:29:33.758286+00	AVAILABLE	\\x49f4894c9bdc928618e321fe0a46af43bab6b0c3a56a3f60f9509522d7a45dd0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AvWtW7QUu57Jo606T/qIjSqi2YSTHBf+pclbOAA45wUF", "0000000000000000000000000000000000000000000000000000000000000002": "Apna6T31AUgwDwV3FyS5ypRoF2XZn/1RuzZLIghVXglv", "0000000000000000000000000000000000000000000000000000000000000003": "Az28re7kxb7iJxcpkAfhcP9qdloGYfFAIwhERy+eEAo2"}	\\x031ac1addbc9d817697192d6ad6bdfa2df48b8bc9c49fe7c29fdfc3c853021fd87	2	1
