019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.677493+00	2026-07-27 21:29:33.677493+00	AVAILABLE	\\xb9bf12791bd72b1ee71dabf9cd33582dfecbb20f6936a7d28cf487082765bc32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab82-74d2-bd83-e49fab5b007d	2026-07-27 21:29:33.677529+00	2026-07-27 21:29:33.677529+00	AVAILABLE	\\x14d8f7e795f61bfe2079fabb2759cac20ffdfd7e3a01389aec19eb55a3f4c9aa	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "At5nLgXkaDpDx2eGsRTO4gosukwDj1e3yhl7Ou47zzHu", "0000000000000000000000000000000000000000000000000000000000000002": "A/9t5jVX20/y+mxwFukLQZ7uJJM2mVCPLLDeRK4vpe+/", "0000000000000000000000000000000000000000000000000000000000000003": "A4Je4/H8L929pO3QU/mAwX6MVWLZcQk0KJd3BmsBb9Do"}	\\x023e875f9ecf75dbfd88dd43593ecb3d3f93e8862db7e1744f8f450f435ef37efb	2	0
019fa57b-ab82-74d2-bd83-e49fab5b007e	2026-07-27 21:29:33.677529+00	2026-07-27 21:29:33.677529+00	AVAILABLE	\\x58604a93e1490718e33b2d0dac092272965ed6a5e0baabfc819d9deefba4bc8f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2B4JmbKntDnE2g+Y7ASr2prJiDiVUHusEoCKWaXvlL8", "0000000000000000000000000000000000000000000000000000000000000002": "A7OmvtJudKmFi7Oni049OlkVG/4OZPqrMS7xwq0iBaGk", "0000000000000000000000000000000000000000000000000000000000000003": "AuMMUx9mf6TXle7wpULEf/JlNeFf7BuL+XP/pmdQoZ8g"}	\\x0225b4a7efb1c6a4ebf05ea262c39d0e560260841f3c7022325bf15de3972dcfc4	2	0
019fa57b-ab82-74d2-bd83-e49fab5b007f	2026-07-27 21:29:33.677529+00	2026-07-27 21:29:33.677529+00	AVAILABLE	\\x99e1b6606e65beb6ea15c29ed11f6d3738c74bc9ec8a3572915dc5b1069806d5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArmqMsbRNNWffrq7F0JxeLz7+Hj6l096A2EarAXQ2w4I", "0000000000000000000000000000000000000000000000000000000000000002": "A93yP3P7HXtY8FYYOEEN/5CG4wyqbut0TvPFL6l12O+E", "0000000000000000000000000000000000000000000000000000000000000003": "A9DXdH+xGwDAWPW/61l/nggvLSxDwtHj3DfzLGd9ZEf4"}	\\x02a4e9faf40358ff637e3e90a1574789123f9d27c6afb86d71fc5c80fd3efa5959	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0080	2026-07-27 21:29:33.677529+00	2026-07-27 21:29:33.67753+00	AVAILABLE	\\xf4f7fef6dcb9fb3c990f68d092df58a585cfe7942aa6527bc34a77d9592de4e7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AtYrqzg3uUaubVkuegxUdOgWq/eTFdo5Dn+ZXG8vj2+E", "0000000000000000000000000000000000000000000000000000000000000002": "AoafiM7w3BRvDQvuaCoHXpiQjzI0JQF3Ak4r+zvN94fH", "0000000000000000000000000000000000000000000000000000000000000003": "A8Wq8demlQjbflpZsi3ZQl7V7F0yGWLphbOQBBGrTXQH"}	\\x02bb60152f410d6188270ce1eea86e9279f183d8de65286c884ba5baf74343b377	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0081	2026-07-27 21:29:33.67753+00	2026-07-27 21:29:33.67753+00	AVAILABLE	\\xf0022d721aac089d86bc9bbc1e95eded16123f51fe322b2dc53df2b66a951b52	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Azm5YgXHP1ZFzbbkeQN44r51tltYTJ1A5VjPYOIiLbbz", "0000000000000000000000000000000000000000000000000000000000000002": "AsX0WqtN8W+7rgktJn+nQYAON5klYuXQXwVDDkhIvvBK", "0000000000000000000000000000000000000000000000000000000000000003": "A5nqxt7nQx7jc0Z+ivTN2HfVCOY8XHWK5rXF6GlvpWAY"}	\\x03c48e9c6aca68d19070fce5a2711170820f6b52b8d20de2407ade71175676e351	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0082	2026-07-27 21:29:33.67753+00	2026-07-27 21:29:33.67753+00	AVAILABLE	\\x6e7fd612c75cd60b6952182a51f30f3965365ebcfe7ac732dd050fe0149f143f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2/pTB1f5b4Wh00c7cYJLCy4FlSEyix0els5Cb9J8nT2", "0000000000000000000000000000000000000000000000000000000000000002": "A53VOCdp3f4+ZsUUYEPXvT0VAEGSRoAhPl3CN8PqFZI5", "0000000000000000000000000000000000000000000000000000000000000003": "A3Qv824/VhN1DyoXRBcbKf/+hkkHGy/CQ2BbGnWdgf8M"}	\\x0252a966f3f16460f846a4ec8561c33c60d740024867d87305890c437e624c0c93	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0083	2026-07-27 21:29:33.67753+00	2026-07-27 21:29:33.677535+00	AVAILABLE	\\xbd0c391b4e6b332465ea69096abc78b9f4c04e9324195388a7a3eed68dee991d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ay4vXtOrQGaBSR9oLEhn3sQ17wWzvLrvj/Sc1gT10FkY", "0000000000000000000000000000000000000000000000000000000000000002": "AlBLrxxbfidfjUn5iddQeZXq9kwRhErWAG+r2Keh3VLv", "0000000000000000000000000000000000000000000000000000000000000003": "A+9gTb72uMgmemvJS9vIocNvnjUDkiHdXW6O1nNSiDF+"}	\\x021aac5f6b68f48aac910940361f27473055814ea45ecf3aa0eb80fd7d1843c310	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0084	2026-07-27 21:29:33.677535+00	2026-07-27 21:29:33.677535+00	AVAILABLE	\\x3ca218d12e60a924a79f520e8e508b53236e53faa317ddb84c1ab5d026eb1396	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aj5DRS8jYiy8uZhSu/qMwsv5ayLihq3Nm/My8BtcMLvL", "0000000000000000000000000000000000000000000000000000000000000002": "A2tNxOruL8+uEMoPbgPn8yYksYGfa0Vl8zY+v2VMwp9G", "0000000000000000000000000000000000000000000000000000000000000003": "AmnA3PXBaruEirHJ8Iz4Gz7Pm0CjGzUM3NnE+d2lmCvE"}	\\x03bcc8724d31f0d24095d84e99589c8aaac6449df3068fd34d1e114b305a8134a9	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0085	2026-07-27 21:29:33.677536+00	2026-07-27 21:29:33.677536+00	AVAILABLE	\\x56ce5473f75e8473ed889e1366ca0111312ddcd59c0d43857f2afef55f143dd3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArigQ/XenNKMWpBU2PtXmXvgDkACaNlpEFChf0HCSnqE", "0000000000000000000000000000000000000000000000000000000000000002": "A1vVu/sFbG3rdoomNw3CXW+BlNNz4aEfU6YQc4yvk7Zs", "0000000000000000000000000000000000000000000000000000000000000003": "ArNr1/XBFsqz/LO6/BkbDHqXVXOacRSYcSFCKFO4Bf9Z"}	\\x02415e0e57aa2aacb7a279c583f23b95aecc473ad6958619e4663cdb4777ad10e7	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0086	2026-07-27 21:29:33.677536+00	2026-07-27 21:29:33.677536+00	AVAILABLE	\\x2fb1d2f8a269b5f78dfd6b8b515f3aa8276fd4fe020677f31bd1ba41d342d108	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AmnBg+/it+t4608FQ/Midy32t+2GLggja0C3D+ZJ8o6+", "0000000000000000000000000000000000000000000000000000000000000002": "An8rQGJLjtvuTFQ9Axa06y7D5gLlpGca9pM59sBC4Xij", "0000000000000000000000000000000000000000000000000000000000000003": "A/MC1Bhj9zf8fliv7ddDfgZZC9jP7muVMLARN29yWlCQ"}	\\x03cddc4e39c2b473277d0c6089269af081e9cdc2bd68c2b83b0a7f0be707152ce2	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0087	2026-07-27 21:29:33.677536+00	2026-07-27 21:29:33.677536+00	AVAILABLE	\\xb2632f694ffc38bdfb722aaae97400b3bba47bdd5c96f77ac141f7539db2e1ac	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgBsM3gebx6y33ayEM+L9unI+Igq/hPhKDPziOExc2U7", "0000000000000000000000000000000000000000000000000000000000000002": "A8B17H695KPo0kfKIFzyC8rX3+V7cyMo28Tk/CCqJAMr", "0000000000000000000000000000000000000000000000000000000000000003": "AuW5Kw92cTGirBLtv8Nfj/QP7a03PtvPWHaawpEp9yQW"}	\\x02b5d33d9d91058e0c2ab8f11ec8c745d0eed3b997c067dd657ae7a3d0b093ebe0	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0088	2026-07-27 21:29:33.677536+00	2026-07-27 21:29:33.677536+00	AVAILABLE	\\xd2b09a03209c7a9c0c26afaeec27bfa5b5c8010db56b66621f86d495d5435dc3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/Lm+s+AIGaBg95Np5L9VVhq393+t10giDwV2xfzXmMr", "0000000000000000000000000000000000000000000000000000000000000002": "AzSOEI07vRP0Qto+DYaYXHAmWbSP+7dHl4tjLgvjD2jZ", "0000000000000000000000000000000000000000000000000000000000000003": "A2vQTVVE9FDLgsZ8mEWna5P8rDXJVDZrMvp7Bd3NNNg0"}	\\x027afdb9de1379c03d00fa7941ed5dc05a69a0c58aa343d6f5e0fba75d440686ec	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0089	2026-07-27 21:29:33.677536+00	2026-07-27 21:29:33.677536+00	AVAILABLE	\\xc844ac27f964d434365e246768dbda01fac443ac6d2f7276418d07ff543f494d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Agd+cN1TPupGmFpxF6Ck+kFrspGmc+VGc9ViMeyfMZs0", "0000000000000000000000000000000000000000000000000000000000000002": "AuOx4/EBqvSgVVfGbNskXCQEs5iBBNAtytkJGptA3vJU", "0000000000000000000000000000000000000000000000000000000000000003": "Aum2uPkHXuwrVSObA/Y7QCrwjB1YtBtJyDn5R0r3NqNU"}	\\x02b847e96295803ffbfb8dc18fb38e9b1cbdc3ee2bbe3215b269fd4ef4ead88e34	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008a	2026-07-27 21:29:33.677537+00	2026-07-27 21:29:33.677537+00	AVAILABLE	\\x1388a931fecc1498d4aa0e5217061a7f4fe559f833a6d0c1734319a6f942e097	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A6AuUSE2P7eYXVPFy5OZojcHNNHbNIrAQ3BrQXTqdwSQ", "0000000000000000000000000000000000000000000000000000000000000002": "A9ALsYoD6J3HPmUTK/K6i0Da8aRPUKJ/zZRzvsYb0lLC", "0000000000000000000000000000000000000000000000000000000000000003": "AtZXrSUkhYjoFTgKNtZDVK2TGaSiUYGrkb6eziIfN+zt"}	\\x02099c7e19ea4eb6254628a14e9626c40fe2985696c3b00baee1a1197cb7f8165d	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008b	2026-07-27 21:29:33.677537+00	2026-07-27 21:29:33.677537+00	AVAILABLE	\\x8a4405eed9be191180e77467da1ec75c1acf1a47c31cad50400c9f1c688e0acf	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ai3nktd+4PsrD1CTkk2dPnGa9Qgkk5boeNOC+hw5oeHI", "0000000000000000000000000000000000000000000000000000000000000002": "AkZ8btkiOqw13Mq7P8lO9bO6YyKt/R/srkFnlfkRIlxG", "0000000000000000000000000000000000000000000000000000000000000003": "A+2enw805Rzaq+MAHAu2NCvK581VIX/cec9dvV4ztL/j"}	\\x02ed4108a09ead6cee5f7bf443a049ed939130708c1bfa10bd5b99af45733c3bba	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008c	2026-07-27 21:29:33.677537+00	2026-07-27 21:29:33.677537+00	AVAILABLE	\\x23a9f20a301eceb15ee2657971d60751889ac387318ec02c4eb41e97c11691e6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AqEf4ijcJ2zD9b9mvA6GsWgf7gzrcHN7wyjuf4ezbqY3", "0000000000000000000000000000000000000000000000000000000000000002": "AwrW/2CjLqJdnJXcAgMkr8hVmoamT37fu4yWNiCPoZtT", "0000000000000000000000000000000000000000000000000000000000000003": "AhfnxrSx/HkAIiLvWqA4QViz9u1owDPctf+5yFYL27zv"}	\\x02dd60f946f39cb4f11ca5b5a614f661b6a9e01994ffe164fa55f85234d2f27a11	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008d	2026-07-27 21:29:33.677537+00	2026-07-27 21:29:33.677538+00	AVAILABLE	\\xe11126549136205c4d0c4ff028904107c0726e5572d8b04e5de5f47631523f0e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsmANBAP29tC0bWueftcyyUrqSQUxQInRXkwKSQBhozB", "0000000000000000000000000000000000000000000000000000000000000002": "AhNhwoyNG9Ql6d0rplum8gPs6vaeIfxml0bMC3mDGdhf", "0000000000000000000000000000000000000000000000000000000000000003": "A7EJKd1enM6btCdvWbLCo1TFE1zqg2A+w0zjeo+kyb3b"}	\\x02048e5788d3b34b1d05d7d6431756ae74b461965067a5104250f0556345ed7c61	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008e	2026-07-27 21:29:33.677538+00	2026-07-27 21:29:33.677538+00	AVAILABLE	\\x036a4e0d25b728070c9a4e906c32663ebf713eead70e7ef0fef3c7473bb63ca7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsptGliUPMYjc4TzB8+pbdHLhuoXROBqDrXD7rNEp/3g", "0000000000000000000000000000000000000000000000000000000000000002": "A7VURc5C9vqaSmdja3Ckp16Gxyd3XuH4Y8Jl0FgAzDlb", "0000000000000000000000000000000000000000000000000000000000000003": "A3rM6Wu4aPPxi/IDmvboIwjmRdAyzjMDkzMjpQgovnRF"}	\\x0300820b58dc833ba5d22f6f943bab99ab66e1c6075cc561354f2e0d179792417f	2	0
019fa57b-ab82-74d2-bd83-e49fab5b008f	2026-07-27 21:29:33.677538+00	2026-07-27 21:29:33.677538+00	AVAILABLE	\\x889c9452c382726c10ab9b510f6f6c3af0187055dfc90f9341d5a4e4ed7a893e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3BGbNR1Ktl9gA/eD3CJAlA3ecxcC3skOFfWdgEXx8Hy", "0000000000000000000000000000000000000000000000000000000000000002": "Ay+5kjuhNVSyQAdfCUgWYobQ1NyGPcxI2tURnERIOyuv", "0000000000000000000000000000000000000000000000000000000000000003": "A8VmwRlNtt82i7Mac2zOmed/sZKX2TjKe9AfSIbK8E6N"}	\\x03dbf8535af0e1513355b34d4a46def060edd99fb30456b8b17134eb3445422ada	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0090	2026-07-27 21:29:33.677538+00	2026-07-27 21:29:33.677538+00	AVAILABLE	\\x575be07d2937ab03828101a74163123a96c05a7319d6620db4059511e4279e39	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+VBMWJQu/mVeDdKT4I1b0FfArFwx+cyT7EvSbTQqdfE", "0000000000000000000000000000000000000000000000000000000000000002": "Ar0Ns2nUUTLZ+tGR+N4aXsNH4bkUlIporzcxQv0IdBtx", "0000000000000000000000000000000000000000000000000000000000000003": "A6BjYVDoIpJovsFm3TFn8w2wcUrvqXgsQdEcMRwBEm0h"}	\\x02c127b3a802b5d629cddf6c7bb79c8cc06ce86ce2096f19d45a4bda17044e4aa4	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0091	2026-07-27 21:29:33.677539+00	2026-07-27 21:29:33.677539+00	AVAILABLE	\\x6286ea256aa907a541314986ab7cfb357230411a947e89a8dd9ca2823e33ff5b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzAK4Ap90LuajpXBDhijN6nb52MRi8Vx88bDed19fmXZ", "0000000000000000000000000000000000000000000000000000000000000002": "ArkLaBhzUvrb3SK4vxS6Iblfjcmx+L6JG5NiqbCItMrB", "0000000000000000000000000000000000000000000000000000000000000003": "A7gEFT4ukjOMaW9n77Kb8gUwjkKtxK8zXrNpH7UtOOO7"}	\\x020f771773a558c949140d9959f7410406a268b0a99c83267d7dce23ed3e221d5c	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0092	2026-07-27 21:29:33.677539+00	2026-07-27 21:29:33.677539+00	AVAILABLE	\\x8413ff4037b858dfce4c936224058b028314e2aad7e1af2fa7d468038168edec	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A0oAXQW1clPNvyzJQGYfsL4Y2lZvawwL/PGRp3ofGAVv", "0000000000000000000000000000000000000000000000000000000000000002": "AoHS8sIDAq5DfkzBcWNASKhn+/4alFW6SNva1eKuEZLZ", "0000000000000000000000000000000000000000000000000000000000000003": "A8BIMQQ/+w+4ByM1mB2LMPzlpoYHMQ8FENHqRjNjpJOV"}	\\x02b8a30cdd31397caac328eb2980800a031692693c838550f630dc6bb6d9d707d0	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0093	2026-07-27 21:29:33.677539+00	2026-07-27 21:29:33.677539+00	AVAILABLE	\\x0c8d08c28f420bdca49269b7e09fecf1ebe2fae7c582dbec7f26a9f7f58623f5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+b1qtsp737B2Mx9LmKdyd86e4LDT7glO/9B4hlCnHKW", "0000000000000000000000000000000000000000000000000000000000000002": "Alw8h5qJ7fTvvU+3UvgpT107YMLkXME2etpVH5Qa4LOF", "0000000000000000000000000000000000000000000000000000000000000003": "AmjAArE0e6Jx/BxIc6k2pr73LpSCyq0lVfBUjSRTwACx"}	\\x0390b02726680bfab1d54b734f1f96326a8a6e82bfbd76f78cf6f4ff16dabfbf53	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0094	2026-07-27 21:29:33.677539+00	2026-07-27 21:29:33.67754+00	AVAILABLE	\\x263ba9216cce0c479a0a3d11a122b52e3727da4f054a7cac72893a8c5fb0eeee	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/NYaMl0/vhxK5Eto8hbb74bLhbx0ur0RW2y0hbAF2k0", "0000000000000000000000000000000000000000000000000000000000000002": "AnIS8xf92m1J0W++Xg65+rjgUWnjeMaMIa+mA60YEdfO", "0000000000000000000000000000000000000000000000000000000000000003": "AmnzB8vsj5Bw5x5ajwxqLzS+oRBgRnqZA24gyVRA44dO"}	\\x02255c61bbe39ebae22541ab0c5bc407c7403e71dd5cbaec140214516968188185	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0095	2026-07-27 21:29:33.67754+00	2026-07-27 21:29:33.67754+00	AVAILABLE	\\x55cca4b704917749ecc38133476eae94644c9e4748441baf32b21bd0fdae6039	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2UFl67/zKwYiCPwQOzVQXDoEVc/+FH+jYn5F7ewa8aW", "0000000000000000000000000000000000000000000000000000000000000002": "AkBXWniylKGufrvz4Qvs7P6WLioW+omUX5E8cHlmSw33", "0000000000000000000000000000000000000000000000000000000000000003": "AvOItSkkS8wuGWTuLUGYLwrzbo1f6EflRHB9Gv6v77mI"}	\\x020f38869b4bf1a9806957cfb111e874f68ea581e3f6a9194952803f843655c84b	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0096	2026-07-27 21:29:33.67754+00	2026-07-27 21:29:33.67754+00	AVAILABLE	\\xbce7e3fa6f80ffb475b720f9a23b975e0edb375a84f851e4b0b612b93576f8bb	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzkAAH9F1yyY4DBvIJVsn173KU/yeq1gpEQ4AXKRcHcp", "0000000000000000000000000000000000000000000000000000000000000002": "A1ekBIkJkHmuPUR4y1a/JeO5dkpTJivbgKChuZFcgh3R", "0000000000000000000000000000000000000000000000000000000000000003": "A+yWUpaH8M2veK9vRv6S82uXToH57L+DwPZnKx0Sn9W5"}	\\x027b9ba7fdfdcb8cd8634da65e590e9e88d88ed81fe9766c1c3bc2c2809b3a0e3e	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0097	2026-07-27 21:29:33.67754+00	2026-07-27 21:29:33.67754+00	AVAILABLE	\\x23f8884774698ab2d13937d534699143dcd36a0290c9a83832c88a4889516df7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ak9XTgIDA5WawafsBeinyH2gVCtM1lEMi631/u1PtTbX", "0000000000000000000000000000000000000000000000000000000000000002": "AkNuNRNZNsvQ5UyisZ6IZ0dtuF5274k7aQBgHqpA6Ilc", "0000000000000000000000000000000000000000000000000000000000000003": "AoQR6v3BwA07jOJT1Pa7pSvKMeSAK0JNYgweW43/AUc6"}	\\x039bfcda70a4383834f5910e8619be532398de5d5978388763675b4f6914c93562	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0098	2026-07-27 21:29:33.67754+00	2026-07-27 21:29:33.677541+00	AVAILABLE	\\x3b3464fe11366ba599c8a797a0b66b4960b8f5b014d8150f71985eb1e49ad626	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5pA2jDlIlrBoLysZ8DpMdmlpEWd0YS3P5nxolnuKqCU", "0000000000000000000000000000000000000000000000000000000000000002": "AtY3Cho0QY2GJ1j0qm+nSpYW3N1DipbrvdfOHhlW3WfU", "0000000000000000000000000000000000000000000000000000000000000003": "Ak9LOatuJX6metE3yEeGOMA69iNHTAyVtqxRJooXkF+a"}	\\x03ccdd775fed90cd6066e3e940711769604b7097100787cbb4c801664c62e58d9a	2	0
019fa57b-ab82-74d2-bd83-e49fab5b0099	2026-07-27 21:29:33.677541+00	2026-07-27 21:29:33.677541+00	AVAILABLE	\\x96e2a25f996ebbbef989917a4e70ad2082afe4c8a16638b11886e2ac2fddce60	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AudmXFXGLyzw0QAgwJ6xyoDfjW/O04x2FafH+TCDnzOw", "0000000000000000000000000000000000000000000000000000000000000002": "AnG+nMrnPu6fR8G7Y01oNinxHRQ7H8rwnEJurZ5MY8+7", "0000000000000000000000000000000000000000000000000000000000000003": "AnrsTqzt7VKZyyURVqv/PDDNVQ6t0RNf2ReswRW8QvRQ"}	\\x02b2856f8adc17c26b7f68618662bd4e146e00f800c94d2f05de751bca08c1a683	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009a	2026-07-27 21:29:33.677541+00	2026-07-27 21:29:33.677541+00	AVAILABLE	\\x60acf12a7f9cc37b1296a1ea890ebfcd5a4d9518a482bed8ce2fe261aff077ed	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxpKKca86h+GHZGMOd2qmJ6V/vtymx2G+jciDXy6CAmu", "0000000000000000000000000000000000000000000000000000000000000002": "A3YjDu8KqwGs+UyiaUkgK832w1TdUacIn0mBDgxgihMT", "0000000000000000000000000000000000000000000000000000000000000003": "ArslHUHVsLvgh84fUlhc3cOdLCN3k3KMWdmlTd8XuvIw"}	\\x03907f1110f7efd929cef45a3124c207639acffb1d0daceca5ba04b7362a9b5924	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009b	2026-07-27 21:29:33.677541+00	2026-07-27 21:29:33.677541+00	AVAILABLE	\\x4cd510b42afdd74b2ec889a0043747d99a60830d7ed641fc8d61cb07f41812d9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+c1c835LYG8wYJ8ZoGQeJNL5KRdSnor4y5NY2ve7jCA", "0000000000000000000000000000000000000000000000000000000000000002": "AwcT+Mw35yPa9+BXByoEdVmPprakbCIsSffvunHjKyWH", "0000000000000000000000000000000000000000000000000000000000000003": "AvLmSkR+xIdPv0JSDotX6br351Hj+Ogs7Bbjp3vSl+HI"}	\\x0370767924ce5bc2ebde8b295aa23476445ed8c4152f23e89c6daeb1fccfecf797	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009c	2026-07-27 21:29:33.677542+00	2026-07-27 21:29:33.677542+00	AVAILABLE	\\x45e3b4eb64f89f71dfa52c9173321f7b5388ff78ebb43cff5ac91e14a984a7be	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhWoDfHRuutXUFrRkRRgFia34KhcKTyjq31r+ojybV3i", "0000000000000000000000000000000000000000000000000000000000000002": "A5pIqm4VoG37ZTnT7JSAreKc2nudD50yVDEr2Xy3Xf2p", "0000000000000000000000000000000000000000000000000000000000000003": "AhMW45ZAnYJteeqtpDlh86bqRGZ2Lkb2nFTBavT0S7Ds"}	\\x0280f63151d3ca91e4c63903a75f479a501c715c91905d26d54c9c80fc6a9760e1	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009d	2026-07-27 21:29:33.677542+00	2026-07-27 21:29:33.677542+00	AVAILABLE	\\x550550030fd794fe066723fb8ef6ac18874c43efade4970d3737d85df9aa53f8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+1rLsAGcfBlZdOzVZxyrBpGlJvSMtOscn5YSWJcYsTS", "0000000000000000000000000000000000000000000000000000000000000002": "AnCOOSIqJFgXmGkvYVPt7IsIKmpiujEvqdrCZtjvi+Xd", "0000000000000000000000000000000000000000000000000000000000000003": "AhrRm3Mq3mKGQWUNiIbUB3WcAzEVJ3yCt2iocKy3zRYH"}	\\x023015a096f95b849dedc378c515175ff0d08995fba51736dc1108cd0153e2e580	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009e	2026-07-27 21:29:33.677542+00	2026-07-27 21:29:33.677542+00	AVAILABLE	\\x01b3f8eb426b44bfc2c9f97dd78e18834498e93ec3a0be85f215c42265f25d32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AiVXNnJ9XJg06MTZS3o5dHLuWpC+mOpBrIKOCJlGaPaY", "0000000000000000000000000000000000000000000000000000000000000002": "A0UJPSWF7/ESt1HlOoiAgfmrfj164M64LSR6NDCHFB/m", "0000000000000000000000000000000000000000000000000000000000000003": "AuyEVtwAlbHTAOfYxcEUwPb/PeFzWlkvJobmuUlmxU3j"}	\\x0356281354432615a8b4b5738f035058c7f26ecce2b673a34088b01639eb159925	2	0
019fa57b-ab82-74d2-bd83-e49fab5b009f	2026-07-27 21:29:33.677542+00	2026-07-27 21:29:33.677542+00	AVAILABLE	\\xd273c40a384bb58da234dfc7c622bff6f9e93aef6ac92342c59061f3e1a62b46	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AojgovjWECrXgbaBrCqHscSlzkdFEeDpdRf2+Et7WfhF", "0000000000000000000000000000000000000000000000000000000000000002": "A/3GRd85W+9fn1ytl8ZserFhNCVXnGF2+RDRWYvgP6yI", "0000000000000000000000000000000000000000000000000000000000000003": "Aklm81Hix2XszbYw+aKm6Ku4A8zjFqTot6I/V9GJKYMh"}	\\x021b1f10b4084714cfc6bae99b04a7db3a183168d243481ca4752c0e12b2dceb49	2	0
019fa57b-ab82-74d2-bd83-e49fab5b00a0	2026-07-27 21:29:33.677542+00	2026-07-27 21:29:33.677543+00	AVAILABLE	\\x7699cf0333cc03b43e828f070b2fbd67d362670cf05bdc55de28892c9c9a6730	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "An4f/hZt/wGvfyxqlYaXTDP3HM1vGqlMQIUDXztCjNRc", "0000000000000000000000000000000000000000000000000000000000000002": "A2S/g3S1e2UdwfIrSWqPYqDZ8HZbtW/1WIfIi/2cN6Pb", "0000000000000000000000000000000000000000000000000000000000000003": "A3b99VICzzGripcGQkEYlLq8Pki6y7C9H5u8C3MOUuEY"}	\\x02c27322a0d4e2befdca9e8d4fbeaea6737e28010e62382542775c1c178e620a7d	2	0
